category,subcategory,subsubcategory,name,description,price,reference_price,reference_unit,date
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza listo para tomar Ram sin gluten brik 1 l.,1 l,2.69,2.69,l,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Nestlé Nesquik sin gluten 700 g.,700 g,6.55,9.36,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble Dulcinea sin Gluten 500 g.,500 g,2.19,4.38,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Nestlé Nesquik sin gluten 5.5 kg,5.5 kg,26.9,4.89,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble natural 100% Valor sin gluten 250 g.,250 g,6.15,24.6,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble Cola Cao Cero sin azúcar añadido 325 g.,325 g,4.39,13.51,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble Cola Cao Original 1.5 kg,1.5 kg,13.09,8.73,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble Chococao Carrefour Classic sin gluten 1 kg.,1 kg,4.19,4.19,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble en sobres ColaCao Original pack 6 unidades de 18 g.,sobre,3.15,29.17,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Nestlé Nesquik sin gluten 390 g.,390 g,3.95,10.13,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble Cola Cao Original 5 kg.,5 kg,30.8,6.16,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza Carrefour 300 g.,300 g,3.35,11.17,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza Valor sin gluten 350 g.,350 g,5.25,15.0,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble Carrefour Classic sin gluten 500 g.,500 g,2.69,5.38,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble con fibra Cero Cola Cao sin azúcar añadido 300 g.,300 g,4.99,16.63,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Carrefour 2 kg.,2 kg,8.95,4.47,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Cola Cao Turbo 375 g.,375 g,4.85,12.93,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble sin azúcar añadido Cola Cao 700 g.,700 g,9.19,13.13,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble puro Cola Cao sin gluten y sin azúcares añadidos 250 g.,250 g,5.49,21.96,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble desgrasado Valor sin gluten y sin lactosa 340 g.,340 g,8.95,26.32,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao instantáneo Carrefour sin gluten 1 kg.,1 kg,4.05,4.05,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza listo para tomar Valor sin gluten 1 l.,1 l,3.85,3.85,l,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cereales solubles natural ecológico Eko Nestlé sin azúcar añadido 150 g.,150 g,3.85,25.67,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza en polvo Valor sin gluten 1 kg.,1 kg,7.39,7.39,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza original Paladín 340 g.,340 g,3.69,10.85,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacaolat en cápsulas Origen&Sensations compatible Nescafé Dolce Gusto 16 unidades de 18 g.,unidad,5.49,0.34,ud,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble granulado Carrefour Classic 400 g.,400 g,2.69,6.72,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Chocolate a la taza instantáneo Carrefour sin gluten 500 g.,500 g,2.15,4.3,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Carrefour Classic sin gluten 2 kg.,2 kg,8.15,4.07,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble sin azúcar añadido Cola Cao Noir 300 g.,300 g,5.59,18.63,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble con frutas y cereales Cola Cao Complet 750 g.,750 g,8.29,11.05,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao soluble instantáneo Cola Cao Turbo 2.5 kg,2.5 kg,18.05,7.22,kg,2025-04-14
La Despensa,Desayuno,Cacaos y Cereales Solubles,Cacao negro intenso soluble 70% Valor sin gluten 300 g.,300 g,6.69,22.3,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante líquido Carrefour 300 ml.,300 ml,1.63,5.43,l,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar blanco Carrefour 1 kg.,1 kg,1.03,1.03,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar blanco Azucarera 1 kg.,1 kg,1.07,1.07,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña integral Azucarera 800 g.,800 g,1.95,2.44,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña in integral Classic´ Carrefour 1 kg.,1 kg,1.81,1.81,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar blanco en azucaritos Azucarera 300 g.,300 g,1.31,4.37,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante climatos y sacarinas en polvo Carrefour 60 ud.,,1.1,18.33,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña integral en azucaritos Azucarera 300 g.,300 g,1.48,4.93,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña Panela Gourmet Latino 454 g.,454 g,2.15,4.74,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña integral Panela Azucarera 500 g.,500 g,2.25,4.5,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar glacé Azucarera 500 g.,500 g,2.85,5.7,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Panela Carrefour Classic 500 g.,500 g,1.99,3.98,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante líquido Cassic Carrefour 200 ml.,200 ml,2.49,12.45,l,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña integral en sticks Classic´ Carrefour 300 g.,300 g,1.47,4.9,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno intenso Sidul 500 g.,500 g,1.3,2.6,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante con extractos de estevia Carrefour 40 ud.,,1.55,3.87,100g,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorate con extracto de estevia en comprimidos Classic Carrefour 100 ud.,,1.18,196.67,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar blanco de caña en sticks Classic´ Carrefour 300 g.,300 g,1.3,4.33,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante con extractos de stevia Carrefour Classic 200 g.,200 g,3.45,17.25,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante Classic líquido Natreen 250 ml.,250 ml,5.19,20.76,l,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña integral en terrones Azucarera 1 kg.,1 kg,3.29,3.29,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Endulzante en sobres Truvia sin gluten 80 unidades de 1 g.,sobre,4.49,37.42,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar de coco ecológico Azucarera 300 g.,300 g,3.45,11.5,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Eritritol ecológico Naturgreen 500 g.,500 g,8.95,17.9,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante líquido a base de sucralosa Canderel 125 ml.,125 ml,3.99,31.92,l,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante de eritritol y stevia granulado Canderel 500 g.,500 g,8.59,17.18,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante Stevia comprimidos Natreen 120 ud.,,3.99,57.0,100g,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante Stevia granulado en sobres Natreen 50 ud.,sobre,4.05,81.0,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar blanco de caña ecológico Azucarera 750 g.,750 g,3.85,5.13,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Edulcorante Stevia líquido Natreen 125 ml.,125 ml,6.19,49.52,l,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Fructosa Classic Carrefour 750 g.,750 g,4.49,5.99,kg,2025-04-14
La Despensa,Desayuno,Azúcar y Edulcorantes,Azúcar moreno de caña especial postres Azucarera doy pack 750 g.,pack,2.79,3.72,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde en bolsitas Carrefour 30 ud.,,1.1,24.44,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla con anís en bolsitas Carrefour 50 ud.,,2.15,33.08,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión de maca con jengibre_canela y naranja en bolsitas Hornimans 20 ud,20 ud,2.95,86.76,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla en bolsitas Carrefour 50 ud.,,1.31,20.15,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión Infusueños con pasiflora_lavanda y miel en bolsitas Hornimans 20 ud,20 ud,2.95,98.33,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla en bolsitas Hornimans 25 ud.,,2.29,84.81,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té matcha ecológico Carrefour Bio 55 g.,55 g,3.39,61.64,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde con jengibre y limón en bolsitas Carrefour Classic 25 ud.,,1.19,27.05,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Tila en bolsitas Carrefour 50 ud.,,1.99,33.17,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Poleo menta en bolsitas Pompadour 25 ud.,,2.15,58.11,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té Slim en bolsitas Hornimans 20 ud.,,2.95,98.33,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión de jengibre con limón en bolsitas Pompadour 20 ud.,,2.99,85.43,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión duerme bien plus en bolsitas Pompadur 20 ud.,,2.99,67.95,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión de Jengibre en bolsitas Carrefour Classic 20 ud.,,1.35,38.57,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla con anís en bolsitas Hornimans 25 ud.,,2.29,65.43,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión Buenas Noches con tila_azahar_hierbaluisa y melisa en bolsitas Carrefour 30 ud,30 ud,1.58,35.11,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión laxsana con sen y anís sabor ciruela en bolsitas Susarón 20 ud.,,2.89,111.15,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Menta en bolsitas Carrefour 50 ud.,,2.05,27.33,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Cola de caballo plus 3 en bolsitas Pompadour 20 ud.,,2.99,74.75,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Rooibos con vainilla en bolsitas Pompadour 20 ud.,,2.99,74.75,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla con miel en bolsitas Hornimans 25 ud.,,2.29,65.43,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión Digestiva en bolsitas Carrefour 30 ud.,,1.58,35.11,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té negro en bolsitas Earl Grey Tea Twinings 25 ud.,,4.99,99.8,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla con anís en bolsitas Pompadour 25 ud.,,2.15,65.15,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té Chai con especias en bolsitas Hornimans 20 ud.,,2.95,73.75,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde con jengibre y naranja en bolsitas Pompadour 20 ud.,,2.99,85.43,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té Classic en bolsitas Hornimans 25 ud.,,2.29,52.05,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión quema-grasa en bolsitas Pompadour 20 ud.,,3.25,81.25,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde ecológico Carrefour Bio 100 g.,100 g,2.35,23.5,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Manzanilla en bolsitas ecológica Carrefour Bio 20 ud.,,2.25,80.36,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Tila en bolsitas Hornimans 25 ud.,,2.29,76.33,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión de melatonina y pasiflora Pompadour 10 ud.,,3.15,105.0,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión de cúrcuma con té matcha en bolsitas Hornimans 20 ud.,,2.95,98.33,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión frutal de frambuesa en bolsitas Hornimans 20 ud.,,2.95,98.33,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde con matcha en bolsitas Carrefour Classic 25 ud.,,1.32,30.0,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde en bolsitas Pompadour 25 ud.,,2.99,78.68,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Té verde en bolsitas ecológico Carrefour Bio 20 ud.,,2.79,99.64,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión Minty Morocco en bolsitas Hornimans 20 ud.,,2.95,73.75,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión de yerba mate en bolsitas Rosamonte sin gluten 24 ud.,,2.35,47.0,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Yerba mate Amanda sin gluten 500 g.,500 g,3.19,6.38,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión frutal de manzana y canela en bolsitas Hornimans 20 ud.,,2.95,73.75,kg,2025-04-14
La Despensa,Desayuno,Infusiones y Tés,Infusión en bolsitas Delgaxan Fibra Plus Pompadour 20 ud.,,2.99,74.75,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,L.Casei líquido sabor granada_arándanos y extracto de maca Danone Actimel sin gluten pack de 6 unidades de 100 g,pack de 6 unidades,3.89,6.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada líquida sabor fresa y plátano Danone - Actimel kids sin gluten pack de 6 unidades de 100 g.,pack,3.89,6.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada líquida sabor fresa Danone Actimel Kids sin gluten pack 6 unidades 100 g.,pack,3.89,6.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada líquida desnatada natural sin azúcar añadido Danone Actimel sin gluten pack de 6 unidades de 100 g.,pack,3.89,6.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada semidesnatada con arándano y mora Danone Actimel pack de 6 unidades de 100 g.,pack,4.25,7.08,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada semidesnatada multifrutas Danone Actimel pack de 6 unidades de 100 g.,pack,4.25,7.08,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada semidesnatada natural Actimel pack de 6 unidades de 100 g.,pack,4.15,6.92,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada líquida multifrutas Danone - Actimel sin gluten pack de 6 unidades de 100 g.,pack,3.89,6.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada líquida desnatada con fresa sin azúcar añadido Danone Actimel sin gluten pack de 6 unidades de 100 g.,pack,3.89,6.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada sabor fresa Carrefour Classic´ sin gluten sin lactosa pack de 4 unidades de 125 g.,pack,1.42,2.84,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada natural Carrefour No Lactosa sin lactosa pack de 4 unidades de 125 g.,pack,1.42,2.84,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Producto fermentado de soja con manzana y canela Alpro sin gluten y sin lactosa 400 g.,400 g,2.79,6.97,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Kéfir natural Carrefour Sensation 500 g.,500 g,1.14,2.28,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur natural Carrefour pack de 8 unidades de 125 g.,pack,1.33,1.33,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabores Carrefour Classic´ sin gluten pack de 16 unidades de 125 g.,pack,2.29,1.14,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur natural Danone pack de 8 unidades de 120 g.,pack,1.89,1.97,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor fresa Danone sin gluten pack de 4 unidades de 120 g.,pack,0.99,2.06,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur natural con azúcar de caña Carrefour Classic' pack de 8 unidades de 125 g.,pack,1.33,1.33,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor limón Danone sin gluten pack de 4 unidades de 120 g.,pack,0.99,2.06,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Kéfir natural Carrefour Sensation 500 g.,500 g,1.42,2.84,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur natural Danone sin gluten pack de 4 unidades de 120 g.,pack,0.99,2.06,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor macedonia Danone sin gluten pack de 4 unidades de 120 g.,pack,0.99,2.06,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Leche fermentada natural Carrefour Classic pack de 6 unidades de 125 g.,pack,0.99,1.32,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor coco_fresa_frutos del bosque y macedonia Danone sin gluten pack de 8 unidades de 120 g,pack de 8 unidades,1.85,1.93,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur con fresa Nestlé La Lechera pack de 2 unidades de 125 g.,pack,1.0,4.0,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor fresa y plátano Carrefour Classic' pack de 8 unidades de 125 g.,pack,1.45,1.45,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor coco Danone sin gluten pack de 4 unidades de 120 g.,pack,0.99,2.06,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur azucarado natural Danone sin gluten pack de 8 unidades de 120 g.,pack,1.89,1.97,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur natural azucarado Carrefour Classic' pack de 8 unidades de 125 g.,pack,1.33,1.33,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur griego natural Danone pack de 4 unidades de 110 g.,pack,1.39,3.16,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor coco Carrefour Classic' pack de 4 unidades de 125 g.,pack,0.74,1.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Kéfir sabor mango Carrefour Sensation 500 g.,500 g,1.42,2.84,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur con melocotón Nestlé La Lechera pack de 2 unidades de 125 g.,pack,1.0,4.0,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor fresa Carrefour Classic' pack de 4 unidades de 125 g.,pack,0.74,1.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Kéfir líquido natural Nestlé 500 g.,500 g,1.95,3.9,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor limón_galleta_fresa y macedonia Danone sin gluten pack de 8 unidades de 120 g,pack de 8 unidades de 120 g,1.85,1.93,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor macedonia Carrefour Classic' pack de 4 unidades de 125 g.,pack,0.74,1.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor galleta Danone pack de 4 unidades de 120 g.,pack,0.94,1.96,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur natural Carrefour Classic' pack de 4 unidades de 125 g.,pack,0.88,1.76,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor  limón Carrefour Classic' pack de 4 unidades de 125 g.,pack,0.74,1.48,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Kéfir natural Carrefour Sensation pack de 4 unidades de 125 g.,pack,2.79,5.58,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Kéfir de cabra ecológico Carrefour Bio 420 g.,420 g,2.89,6.88,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur con arándanos Nestlé La Lechera pack de 2 unidades de 125 g.,pack,1.0,4.0,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Bífidus natural Carrefour Classic' pack de 4 unidades de 125 g,pack,0.84,1.68,kg,2025-04-14
La Despensa,Yogures y Postres,Yogur Natural y Sabores,Yogur sabor limón Nestlé La Lechera sin gluten pack de 2 unidades de 125 g.,pack,1.0,4.0,kg,2025-04-14
